Navn,Antal
EMIRA,89
HAWA,89
MARLEY,89
NAJAH,89
PHOEBE,89
AMBER,88
ANNET,88
BERNADETTE,88
EMMIE,88
FELINA,88
FRANKA,88
GÜLSÜM,88
IULIANA,88
JEANIE,88
LEONIE,88
MARIETTA,88
NATASHIA,88
SIRIN,88
ZIVA,88
CHELINA,87
CHERIE,87
CORINA,87
DUA,87
ESZTER,87
EVIN,87
FEDERICA,87
HEIDIE,87
HILDEGARD,87
IVALO,87
MASOUMEH,87
MOUNA,87
NASRA,87
NITA,87
SARI,87
SHANNON,87
TUBA,87
ÅSA,87
ANE-MARIE,86
ANNAMARIE,86
ANNELIS,86
FLORENCIA,86
JULIETTE,86
LJILJANA,86
NOORA,86
SARINA,86
SUNDUS,86
VILLA,86
ALEXA,85
ALISSA,85
ALTHEA,85
CIGDEM,85
CILJA,85
DIMA,85
DUNIA,85
FRITZE,85
GÜLSEN,85
JASMINKA,85
JOANNE,85
NILA,85
PENILLE,85
SHEENA,85
SIRA,85
TAHIRA,85
THU,85
WAFA,85
AIMEE,84
BEINTA,84
CÉLINE,84
GÜLCAN,84
INAS,84
KAMILE,84
KHALIDA,84
LAVA,84
LAVIN,84
LEENA,84
MEI,84
SAMANTA,84
SERENA,84
SUZI,84
SYNNE,84
VIAN,84
VIVIEN,84
YELIZ,84
ZARINA,84
ARIA,83
AUSRA,83
CATHRIN,83
ECRIN,83
FARIBA,83
HADIA,83
IRMGARD,83
IVA,83
KARINE,83
SOFIE-AMALIE,83
VIOLETTA,83
YAGMUR,83
AIJA,82
ALFA,82
ALLY,82
CHANNIE,82
DAIVA,82
ELMIRA,82
FAHIMA,82
FIA,82
HANIFE,82
HANNI,82
HAZEL,82
ILHAM,82
KEVSER,82
MARAM,82
MELTEM,82
NAHID,82
NEJLA,82
NURIYE,82
PHILINE,82
SABIHA,82
SHAIMA,82
UZMA,82
YU,82
ALEENA,81
ANN-CHRISTINA,81
DRAGICA,81
GERTIE,81
HANSINE,81
JAMIE,81
KENZA,81
KRISTINNA,81
LEIA,81
LOU,81
MELANI,81
ULIANA,81
AMINAH,80
GEORGINA,80
HAVA,80
ILKNUR,80
IMAAN,80
IULIA,80
KASSANDRA,80
LOLITA,80
LUBNA,80
MARJUN,80
PALOMA,80
ROSALIE,80
SONYA,80
ANGELIQUE,79
CAITLIN,79
JANNAH,79
JEANNET,79
KHADRA,79
LIZZY,79
MUNIRA,79
NURA,79
NURCAN,79
RAZIA,79
STEFFIE,79
SVALA,79
ULRIKA,79
ZANNE,79
ANGEL,78
ANNA-LOUISE,78
BIRNA,78
DAHLIA,78
DUAA,78
FILIPA,78
HAVANA,78
HELLEN,78
INGELIS,78
INGRIDA,78
KIMMI,78
LAURINE,78
LENKA,78
LISSEN,78
MEHTAP,78
PIPPI,78
PRIYANKA,78
RUKHSANA,78
SEDA,78
VAIDA,78
YETER,78
ABBY,77
ALMINA,77
DIANNE,77
EMELI,77
GABIJA,77
JENA,77
KIARA,77
MAKBULE,77
MALIHA,77
MIRJA,77
NARGES,77
NASREEN,77
NATALJA,77
RAISA,77
SEYMA,77
SNEZANA,77
THEODORA,77
ZSUZSANNA,77
ADDY,76
ANH,76
ANITHA,76
ANNE-KIRSTINE,76
CANSU,76
DEMET,76
ESTELLE,76
EVELIN,76
FATIHA,76
KAWTHAR,76
NURAN,76
SUAD,76
VERENA,76
BIANKA,75
DORETE,75
FERIDE,75
FRIA,75
INDIA,75
ISHA,75
JOCELYN,75
JÓHANNA,75
LILLA,75
LITTA,75
MAYBRIT,75
NARIMAN,75
RACHIDA,75
ROSE-MARIE,75
SUNITA,75
THANH,75
YI,75
ANNELENE,74
CHANETT,74
CIA,74
DELIA,74
DOVILE,74
ELISSA,74
EUGENIA,74
LAYAL,74
MAIJA,74
MARGARETA,74
MASJA,74
NIKOL,74
NOR,74
SAIRA,74
SÁRA,74
WALAA,74
WICKIE,74
AIZA,73
ALETTE,73
BARBRO,73
CILIE,73
DUNJA,73
ELLEN-MARGRETHE,73
EMILI,73
JULIANNA,73
KRISZTINA,73
LESIA,73
LETICIA,73
LILLAN,73
LIZ,73
MAHNAZ,73
MAI-BRIT,73
RONA,73
SANIA,73
SHAHLA,73
SLAVICA,73
TASNEEM,73
THELMA,73
TUANA,73
VANESA,73
ZOHRA,73
ALEJANDRA,72
BEATRIX,72
DUYGU,72
EDEN,72
ENE,72
ESILA,72
HALLA,72
LUCIANA,72
MARGRET,72
MARISA,72
MI,72
NUKA,72
PARVIN,72
SALIMA,72
ANAMARIA,71
BIRTA,71
FARZANEH,71
JADE,71
KONNI,71
MAIRA,71
MERIMA,71
PALMA,71
PELIN,71
RAHIME,71
RENEE,71
SENGÜL,71
SHABANA,71
TONJE,71
ZILLE,71
ZORICA,71
ANELISE,70
ASIL,70
AYO,70
CHANELL,70
CICILIE,70
CILLA,70
DARIIA,70
ELLE,70
GINTARE,70
KITTE,70
LIANNA,70
LINH,70
LORIN,70
MERCY,70
TULLE,70
ADNA,69
ALA,69
ANNAMARIA,69
ANOUK,69
BLANCA,69
CORINNA,69
DAMLA,69
GHAZAL,69
HENRIETTA,69
NARGIS,69
NEHA,69
RAHIMA,69
RUT,69
SUNNIVA,69
WIEBKE,69
YLVA,69
CATALEYA,68
CLARISSA,68
DIKTE,68
DOROTHEA,68
FUNDA,68
GEORGIA,68
HENNA,68
HIND,68
KATHRYN,68
KEZIA,68
LAIBA,68
LIDIJA,68
LYA,68
MARIKKA,68
MARIOLA,68
MICHALINA,68
MYROSLAVA,68
POULINE,68
ROCIO,68
SHAHAD,68
SUKANYA,68
VIKTORIYA,68
ANN-DORTHE,67
ANNE-BIRTHE,67
DORETHE,67
EZGI,67
HEATHER,67
KARYNA,67
KRISTEL,67
NERMINA,67
NEVIN,67
NIHAL,67
NIKKI,67
PENNY,67
PERNILLA,67
POLLY,67
SITA,67
VLADYSLAVA,67
ZANETA,67
ANNE-LIS,66
AYSUN,66
BLANKA,66
CAMELIA,66
CAROLIN,66
CASANDRA,66
CATERINA,66
CATHERINA,66
DAPHNE,66
DARIN,66
DOMINIQUE,66
DUDU,66
ELANUR,66
EVA-MARIA,66
GÜLTEN,66
JOSEPHINA,66
NAILA,66
NATALYA,66
NELA,66
NICOLINA,66
ROSANNA,66
SAFIYE,66
SENAY,66
ALIZA,65
ANAB,65
AYFER,65
DENIZ,65
FADUMA,65
GALYNA,65
GIORGIA,65
GRIT,65
GYRITHE,65
HAYA,65
HULDA,65
INGEGERD,65
JONA,65
JONNY,65
KITTI,65
KRESTINA,65
LAMA,65
LAMIS,65
LEE,65
MAGNOLIA,65
MALUCA,65
MATHEA,65
NEELA,65
NIMO,65
REBECA,65
ROLA,65
SHAHIDA,65
ZHANNA,65
AISTE,64
AYDA,64
CECILLIA,64
CHRISTIE,64
DANICA,64
ELY,64
FAITH,64
HALIMO,64
HANI,64
HOPE,64
KISSER,64
LYRA,64
MARILYN,64
MAUREEN,64
NINNI,64
NOREEN,64
RAGHAD,64
RAHAF,64
RANNVÁ,64
ROBINA,64
ROBYN,64
SALAM,64
SILVA,64
YAREN,64
ANNE-LINE,63
ANN-KATHRINE,63
ANNSOFIE,63
BARBORA,63
BASMA,63
CHELSEA,63
DORINA,63
ELVI,63
ESRAA,63
HANIFA,63
HASNA,63
IBTISAM,63
IVANKA,63
KJESTINE,63
LINNÉA,63
LIUDMILA,63
MARISSA,63
SARITA,63
STEFFANI,63
TILDA,63
VIKI,63
ZEINA,63
ABBIE,62
AIKATERINI,62
ANAHITA,62
ANNA-MARGRETHE,62
ELIZAVETA,62
ERVA,62
FRAUKE,62
GABI,62
IOANNA,62
KAREN-LISE,62
MANDY,62
NADEZDA,62
NAHLA,62
NAZANIN,62
NISHA,62
NISRIN,62
NURIA,62
RHEA,62
SILLA,62
SUADA,62
SÜMEYYE,62
TEKLA,62
TIMEA,62
TRACY,62
ULRIKKA,62
ZENA,62
ZOË,62
ABIDA,61
AMAR,61
ANICA,61
ESTELLA,61
FARHIYA,61
FATOU,61
FLAVIA,61
HUONG,61
IFRAH,61
KADRIYE,61
KASTANJE,61
LESLIE,61
LOTTA,61
LUANA,61
MANISHA,61
MIAMAJA,61
NERINGA,61
NUSRAT,61
NØNNE,61
ROMINA,61
SHUKRI,61
SOFIYA,61
SÜKRAN,61
TURI,61
AILA,60
AILEEN,60
ALYSSA,60
DOAA,60
ERIN,60
FATIMAH,60
IKRAM,60
JAGODA,60
JANNAT,60
MALUE,60
MARLIN,60
MELLANIE,60
MIN,60
OXANA,60
POOJA,60
RAZAN,60
RONYA,60
SAJIDA,60
SASELINE,60
SHAMIM,60
SOHEILA,60
WEI,60
AIYA,59
ALVIRA,59
CHANNE,59
DAGMARA,59
EVELINE,59
HANIM,59
HILMA,59
HURIYE,59
ILARIA,59
JIN,59
KATLA,59
KSENIA,59
MAHSA,59
MARICA,59
MARTE,59
MEENA,59
MERIEM,59
MITZIE,59
NADIYA,59
NASIM,59
OTILIA,59
PATRIZIA,59
PETRONELA,59
POLA,59
ROWENA,59
SHAHED,59
SVENJA,59
THAO,59
XIN,59
ALEA,58
ANNA-SOPHIE,58
CHILLI,58
CHRIS,58
CORA,58
DÖNDÜ,58
ETLY,58
FARIDEH,58
FRANCES,58
GHAZALA,58
HEGE,58
IDA-SOFIE,58
LITTEN,58
LJUBICA,58
LORA,58
LOREDANA,58
LUZ,58
MADIHA,58
MAIKA,58
MARGUERITE,58
MARJAN,58
MARZIEH,58
MASA,58
MERIAM,58
NAFISA,58
NIMET,58
NINETT,58
OLA,58
PAPRIKA,58
PUSLE,58
REYHAN,58
RUBINA,58
SANTA,58
TATYANA,58
WIOLETA,58
ZASCHA,58
ABELONE,57
ANTOINETTE,57
BINA,57
BURCU,57
DARYA,57
DEFNE,57
DIDEM,57
GEORGETA,57
IDIL,57
INDRE,57
IZA,57
KHADIJAH,57
KIMI,57
MELIS,57
MONA-LISA,57
NELLE,57
NURGÜL,57
REBEKA,57
RODICA,57
SANAZ,57
SHAHD,57
SHIVA,57
VAN,57
WIESLAWA,57
AMIE,56
ANASTASIYA,56
ANNE-CHRISTINE,56
ANWAR,56
ASIYAH,56
CEREN,56
CEYLAN,56
CITA,56
CLEA,56
CRISTINE,56
DIVYA,56
ELENORA,56
FARTUN,56
INGEMARIE,56
INGER-MARGRETHE,56
IRAM,56
LILO,56
LISANNE,56
PERNELLE,56
RENA,56
ROMANA,56
ROSALIA,56
ROSEMARY,56
SAADIA,56
SAMRA,56
SEDRA,56
SOLIN,56
VENUS,56
YOLANDA,56
ADDIE,55
ADISA,55
ANN-METTE,55
AUD,55
BERNA,55
CELIN,55
CHARLENE,55
EYA,55
FOZIA,55
GABY,55
GUN,55
HEJDI,55
KARA,55
KEZIBAN,55
LAVINIA,55
LYUDMYLA,55
MARIJANA,55
MILDA,55
NADEZHDA,55
NAJWA,55
NANETT,55
NOLIA,55
SAGAL,55
SALOME,55
SHANNA,55
VIORICA,55
YAZMIN,55
YEN,55
ZILAN,55
ZOHREH,55
ANNISETTE,54
ANTONELLA,54
DONYA,54
ELMAS,54
EYLÜL,54
GERGANA,54
GILLIAN,54
GIOVANNA,54
HAYLEY,54
IVETA,54
JASNA,54
JEANINE,54
JESSIKA,54
JIAN,54
KIDA,54
LIGA,54
MARCELINA,54
MARINELA,54
MILIA,54
MIREILLE,54
MIROSLAVA,54
MISHA,54
NADYA,54
NERIMAN,54
NICKOLINE,54
NIL,54
PIPALUK,54
SAMARA,54
SENAIT,54
SOLOMIIA,54
TINKE,54
TRANG,54
TRICIA,54
UBAH,54
ÖZGE,54
ALISE,53
ANISSA,53
ANNA-METTE,53
BATUL,53
BIBBI,53
CHERRY,53
CONSTANCE,53
ELENE,53
FARHAT,53
FRYD,53
GUNN,53
HANIA,53
HENRIJETTE,53
JULIETA,53
LATIFE,53
LORETA,53
LOUIZA,53
LUCYNA,53
MALWINA,53
MICAELA,53
MIRAH,53
NEGIN,53
RENI,53
ROMA,53
SEVVAL,53
SEYEDEH,53
SHANNIE,53
SILVIJA,53
SOLVEI,53
SYLVIE,53
THERESIA,53
VITTA,53
AFSANEH,52
ANNAGRETHE,52
ANN-CHRISTIN,52
ASLAUG,52
BELLIS,52
BESSIE,52
CAISA,52
DALILA,52
ELIS,52
EVITA,52
GERALDINE,52
GINE,52
HOANG,52
ILEANA,52
JUANA,52
KASANDRA,52
KIRAN,52
LONI,52
LYNN,52
MARGA,52
MARTHE,52
MELDA,52
MELIAH,52
MILJA,52
MILKA,52
NANNI,52
NECLA,52
NIELSINE,52
PERLE,52
RADMILA,52
RAJAA,52
REHANA,52
SAFINA,52
SAYNAB,52
SELAM,52
SEVAL,52
SHILAN,52
SILAN,52
SORAYA,52
ZAINEB,52
AGNESE,51
ALIDA,51
ANAM,51
ARIN,51
ASEEL,51
ASSIA,51
AUSTEJA,51
AZADEH,51
BOJANA,51
BRYNJA,51
CAMMA,51
DOLLY,51
DURITA,51
ELEA,51
HAILIE,51
HUMAIRA,51
IMANE,51
INÉS,51
KALINA,51
KATHJA,51
KHAWLA,51
MAHNOOR,51
NAJLA,51
NILÜFER,51
PIXIE,51
RACHA,51
TAMANA,51
ADELINE,50
AIMA,50
ANNEMONE,50
BRIGITA,50
DOINA,50
DOREEN,50
ECATERINA,50
EMMA-SOFIE,50
ESIN,50
GUÐRÚN,50
HUI,50
JEKATERINA,50
JIE,50
KECIA,50
LÉA,50
LIVE,50
LOVA,50
MARCIA,50
MARGARETHA,50
MARGARETHE,50
MARIAMA,50
MERITA,50
NELLA,50
NURHAN,50
RABAB,50
RAMIZA,50
RUSLANA,50
SHANIA,50
SHARIFA,50
SHIMA,50
SUI,50
SUSSAN,50
VIVA,50
WILLA,50
YOUSRA,50
ZANA,50
ZOZAN,50
AMARA,49
ANNALISA,49
ANN-CATHRINE,49
ANN-DORTE,49
ANNELIESE,49
ANZHELA,49
DAN,49
DORITH,49
ESLEM,49
FANNI,49
FLORINA,49
GUNNI,49
HAIFA,49
HAWRA,49
HINA,49
HUSNA,49
ILZE,49
JINAN,49
KATHRINA,49
LEI,49
MAGGI,49
MAIBRITH,49
MICA,49
NASEEM,49
NELIA,49
NICHOLINE,49
QIAN,49
RITVA,49
SENEM,49
WICKY,49
YASMEEN,49
ZÜBEYDE,49
ADI,48
ANN-CHARLOTT,48
ANNEKE,48
ANUSHA,48
ARIANE,48
AVIAAJA,48
BEATHE,48
DIA,48
DÖNE,48
FATUMA,48
HANNE-LISE,48
IDAMARIE,48
INGER-LIS,48
ISABELA,48
JAZMIN,48
JUNO,48
LYNG,48
MAGNY,48
MARGRÉT,48
MARINE,48
MILLE-MARIE,48
MISBAH,48
NAIJA,48
NORIA,48
PARVEEN,48
PEGGY,48
RÉKA,48
SEJLA,48
SHAIMAA,48
SHAKILA,48
SISSI,48
TUGCE,48
UGNE,48
VINIE,48
WAHIDA,48
YUN,48
ZITTA,48
ZÜLEYHA,48
ANNE-KRISTINE,47
AQSA,47
ASTA-MARIE,47
AYAAN,47
BATOOL,47
DICLE,47
FILUKA,47
FINE,47
FOUZIA,47
GIEDRE,47
GÜLLÜ,47
HALEY,47
INAYAH,47
KINE,47
LOULOU,47
LOURDES,47
LUMINITA,47
MALAN,47
MEDIHA,47
MICHÈLE,47
NENA,47
NOAH,47
PRANEE,47
RIHAM,47
ROKSANA,47
SIGRIDUR,47
SIGRÚN,47
SINNA,47
SOBIA,47
TAHANI,47
TONNIE,47
YALDA,47
ALDA,46
AMENA,46
ANJALI,46
ANNASOFIE,46
ANNEBETH,46
AUGUSTE,46
BERRIT,46
CHARLOTTA,46
CHARMAINE,46
DÓRA,46
DOROTHY,46
ELLEN-MARIE,46
GUL,46
HANANE,46
HAWO,46
HAWRAA,46
HAYRIYE,46
HERA,46
HOA,46
HUMA,46
INGE-MARGRETHE,46
ISMETA,46
JURATE,46
KATA,46
KJERSTI,46
LAMIJA,46
LIEN,46
LIISA,46
LIMA,46
MAJDA,46
MARLA,46
MEERA,46
MINH,46
NICHOLE,46
PRINCESS,46
SEBIHA,46
WARDA,46
ZERINA,46
AGDA,45
ALLISON,45
BICH,45
BOUCHRA,45
CARA,45
DOT,45
DRUDE,45
EMANUELA,45
ESTERA,45
EVA-MARIE,45
FRIEDERIKE,45
HIBO,45
INGUNN,45
IRA,45
ISLA,45
KATHERINA,45
KATYA,45
KIMBERLEY,45
KRISTÍN,45
LAIA,45
LEONOR,45
LIAN,45
LISSE,45
LU,45
MILDRED,45
NAGHAM,45
NAUJA,45
NIKKIE,45
OLYMPIA,45
ORSOLYA,45
SAJA,45
SALI,45
SEBAHAT,45
SEVIL,45
STEFFI,45
TALIN,45
TANNI,45
TIANA,45
ZOIA,45
AI,44
ALDONA,44
ANELA,44
ANILA,44
ANNE-GITTE,44
ANNE-VIBEKE,44
ANN-KARINA,44
BENNA,44
CALINA,44
CHASTINE,44
CLARA-SOFIE,44
ELVAN,44
ENNA,44
EUNICE,44
EYLEM,44
FERESHTEH,44
GULLA,44
GÜLER,44
GÜLSEREN,44
HADEEL,44
HANIYA,44
HIAM,44
INTISAR,44
JOVANA,44
LERKE,44
LILJAN,44
LINETT,44
LIZET,44
MARIE-LUISE,44
MARJA,44
NOELIA,44
PHILIPA,44
PRIYA,44
SAM,44
SANNY,44
SASHIA,44
SAVANNA,44
SENIA,44
SERINA,44
SMILA,44
SUSY,44
UTA,44
VIKKI,44
YELVA,44
YUE,44
ZEYNEB,44
AFAF,43
AGUSTINA,43
ANANYA,43
ASRA,43
ATEFEH,43
BANA,43
BOTHILDE,43
BRANKA,43
CRISTIANA,43
ECE,43
ELIDA,43
EMMALI,43
GUDNY,43
GÜLHAN,43
JELVA,43
JOSEFIN,43
JUNI,43
LAXMI,43
LILAS,43
MAISA,43
MARCELLA,43
MARI-LOUISE,43
MASHA,43
MAXINE,43
MEHWISH,43
MEIKE,43
NACIYE,43
RAMLA,43
SEHAM,43
VASILICA,43
VIVI-ANN,43
XUAN,43
ZSOFIA,43
AGNETA,42
ALIN,42
AMAAL,42
ANNE-MARIA,42
ASJA,42
AURELIJA,42
CELLINA,42
CEYDA,42
CHENETTE,42
DELAL,42
DUNG,42
EIKE,42
ELIANE,42
ELONA,42
GYTTE,42
HAFIDA,42
HANNE-MARIE,42
JESSI,42
JOVITA,42
KARMA,42
KHADIJEH,42
KNIRKE,42
LAMAR,42
LENORA,42
MANDANA,42
MARIELLA,42
MARILOU,42
MARZIA,42
MAYRA,42
METHE,42
MIKKA,42
MIMMI,42
NATALLIA,42
NAZ,42
NGUYEN,42
NITTAYA,42
QAMAR,42
QING,42
RANDY,42
RANNVA,42
REIDUN,42
RUMEYSA,42
SEFIKA,42
SHAGUFTA,42
SOHA,42
TIINA,42
TORDIS,42
ULLA-BRITT,42
VICKTORIA,42
VIVIENNE,42
XIAO,42
ZAINA,42
ALEXIS,41
ALMAS,41
ANU,41
AZIME,41
BAHAREH,41
CENIA,41
CORDELIA,41
CORINNE,41
DEIMANTE,41
DESISLAVA,41
DIYA,41
EMILIIA,41
EVANGELIA,41
FAWZIA,41
HABIBE,41
HADIYA,41
ILDIKO,41
IPEK,41
ISADORA,41
JANNIKE,41
JOHANNAH,41
JUANITA,41
JULITA,41
KATHINKA,41
LENUTA,41
LIL,41
LILIYA,41
MABEL,41
MALI,41
MALIAH,41
MIGLE,41
NAZIFE,41
NIGHAT,41
NIKI,41
NINJA,41
PEARL,41
RAJA,41
REKA,41
RODA,41
SATI,41
SEEMA,41
SEMIRA,41
SHAHIN,41
SHIREEN,41
SIENA,41
SOLBJØRG,41
SOPHIE-AMALIE,41
TONJA,41
YANG,41
YANINA,41
YOKO,41
ZANE,41
ZUHAL,41
ANISHA,40
ANKA,40
ARMINA,40
ARSEMA,40
BERGLIND,40
BORGHILD,40
BRUNA,40
DARINA,40
DILBER,40
DIMITRA,40
DOHA,40
EDDY,40
ELFRIEDE,40
ELLINORA,40
ELNAZ,40
ENAS,40
ENID,40
FANG,40
FIGEN,40
HANEEN,40
HEND,40
HRISTINA,40
JAKOBINE,40
JANNET,40
JORUNN,40
KIANA,40
LEANNE,40
LENDA,40
LILOU,40
LING,40
LORNA,40
LOVISA,40
LYUBOV,40
MAJIDA,40
MARTHINE,40
MAYBRITH,40
MEDIA,40
MIROSLAWA,40
MONIA,40
NOELLA,40
RUDI,40
SASIA,40
SHAMA,40
SIMIN,40
SOFÍA,40
SØLVI,40
TAISIIA,40
TAMMIE,40
TASHA,40
TELMA,40
THINE,40
TIFFANIE,40
TINKA,40
VIKA,40
WILDE,40
YAMINA,40
YUAN,40
AMNE,39
ANABEL,39
ANE-METTE,39
ANNA-GRETE,39
ANNA-LENA,39
ANNA-LISA,39
ANN-KRISTIN,39
BIRSEN,39
BITA,39
BOGUMILA,39
BUKET,39
BUSRA,39
CATE,39
CONSTANZA,39
CÆCILIA,39
DARJA,39
DEEPA,39
EIRA,39
EYDNA,39
FADILA,39
FADWA,39
FATMEH,39
FERIAL,39
HA,39
HELLE-VIBEKE,39
HERLE,39
HRAFNHILDUR,39
ILLONA,39
INGIBJÖRG,39
JORUN,39
KATHY,39
KLEO,39
KONSTANTINA,39
LESLEY,39
LIAH,39
LIANNE,39
LILIANE,39
LINNA,39
LIOUDMILA,39
LOISE,39
MARIN,39
MARINELLA,39
MARYA,39
MELUA,39
NABIHA,39
NADIRA,39
NALA,39
NANNE,39
NESE,39
NI,39
NILAY,39
NOSHEEN,39
NURSEL,39
PHILLIPA,39
RANIM,39
RAZIJA,39
RAZIYE,39
RIZWANA,39
SEPIDEH,39
SULTANA,39
SUSHMA,39
SUZIE,39
THORDIS,39
TORILL,39
VASILIKI,39
VIVIANA,39
WIDAD,39
YASAMIN,39
YORDANOS,39
ØZLEM,39
ALPHA,38
AMIRAH,38
ANDRA,38
ANESA,38
ANNMARI,38
ARLINDA,38
ARTA,38
ASIMA,38
AYSHE,38
BISAN,38
BLERTA,38
BOLINE,38
BRYNHILD,38
CHI,38
CIARA,38
CLARE,38
DAIANA,38
EDLE,38
ELGA,38
ELMEDINA,38
ELSABETH,38
EVANGELINE,38
FAISA,38
FARDOWSA,38
HANSA,38
IBTISSAM,38
INESE,38
IVONA,38
JEANNA,38
JENAN,38
JOSEFIA,38
JUMANA,38
KUBRA,38
LAIMA,38
LEMAN,38
LUMI,38
LY,38
MANNA,38
MARGRIT,38
MARIEKE,38
MARIEM,38
MARLEEN,38
MARYAMA,38
MAYSA,38
MIRELLA,38
MIRVAT,38
NASIMA,38
NEEMA,38
NELL,38
OTTILIA,38
PILAR,38
RAKUL,38
RINE,38
ROSIE,38
SAMSAM,38
SANIYE,38
SAYA,38
SUPAPORN,38
SUZANNA,38
SYSSER,38
TANNE,38
TIJANA,38
TING,38
TRINA,38
TROJA,38
USHA,38
VENEDA,38
ÜMMÜ,38
ZELDA,38
ZIBA,38
AIMÉE,37
AKRAM,37
ANAIS,37
ANNE-MIE,37
ASA,37
ASTER,37
CATIA,37
CENNET,37
CSILLA,37
DANNA,37
DISA,37
DONDÜ,37
DUHA,37
EILA,37
HAJRIJA,37
HANH,37
HELIA,37
HERTA,37
IANA,37
IGA,37
IKRA,37
ILIANA,37
INESA,37
JANNY,37
JOHNA,37
JOLENE,37
JOLITA,37
JOUMANA,37
KAWSAR,37
LIW,37
MACKENZIE,37
MIA-MAJA,37
MICKA,37
MIHRIBAN,37
NADINA,37
NASRO,37
NEELAM,37
NEVA,37
ODETTE,37
RAHWA,37
RASHIDA,37
REHAM,37
ROJDA,37
SANNAH,37
SHAISTA,37
SHIELA,37
SIRID,37
SOLBJØRK,37
STELA,37
SUHA,37
SZILVIA,37
SØLVE,37
TANNIE,37
UNN,37
VLADA,37
VLORA,37
YAROSLAVA,37
ZINAIDA,37
ZINDY,37
ADRIENN,36
AFNAN,36
AISA,36
ALAYA,36
ALBERTA,36
ALEV,36
ALMAZ,36
ANDREIA,36
ANIELA,36
ANNE-LISBETH,36
ANN-KIRSTINE,36
ARTEMIS,36
BEGITTE,36
BERTHE,36
BETTE,36
BIRITA,36
BOHDANA,36
BRYNDIS,36
CHARLOTT,36
DONIA,36
EDONA,36
EIRINI,36
ELISABETTA,36
ELIZ,36
ENISE,36
ERMINA,36
EVGENIA,36
HAKIMA,36
HEIDRUN,36
INAAYA,36
ISMAHAN,36
IZABEL,36
JIA,36
JÓNA,36
KANJANA,36
KAY,36
LENEA,36
LENNIE,36
LITHA,36
LUCINDA,36
LØKKE,36
MANILLA,36
MARIJANNE,36
MARJORIE,36
MELANIA,36
MERHAWIT,36
MILAGROS,36
MONA-LISE,36
MORGAN,36
MYRA,36
MÜZEYYEN,36
NAJIA,36
NIKOLETT,36
NUHA,36
RABIJA,36
RISE,36
SAI,36
SANDRINE,36
SEMHAR,36
SHARMILA,36
SIKA,36
SLADJANA,36
SOMAYEH,36
SONNY,36
TIRIL,36
UNNA,36
VELA,36
VIKTÓRIA,36
WILHELMINA,36
ZABRINA,36
ZAHIDE,36
ZARIFE,36
ZOHAL,36
ADDI,35
ADELAIDE,35
ALMEDINA,35
AMNEH,35
ANASTASSIA,35
ANASTAZIA,35
ANN-BERIT,35
ANNBRITT,35
ANNE-CHARLOTTE,35
ANNELOUISE,35
ANZHELIKA,35
ASLIHAN,35
BEDRIYE,35
BELINAY,35
CHEN,35
DAIMI,35
ELFRIDA,35
ESTA,35
FATMIRE,35
FEYZA,35
FILLIPPA,35
GÖNÜL,35
IKRAN,35
ILSA,35
IMELDA,35
ISELIN,35
IZABELL,35
JUNA,35
KANI,35
KASIA,35
KERSTI,35
KERSTINE,35
KHADIJE,35
KIRSE,35
KSENIJA,35
LAKSHMI,35
LILAN,35
LILYA,35
LINNE,35
LUWAM,35
LYUDMILA,35
MAHTAB,35
MARGHERITA,35
MARIBEL,35
MARICEL,35
MARIELLE,35
MAYADA,35
METHEA,35
MOLLI,35
NATALY,35
NEJRA,35
NELI,35
NEVENA,35
OLESYA,35
PARI,35
PARWIN,35
RAIMONDA,35
RAMUNE,35
REKHA,35
RIDA,35
RIHANNA,35
SADIE,35
SAMIYA,35
SHADIA,35
SHAHRZAD,35
SHAKIRA,35
SIGNE-MARIE,35
SOFFI,35
SUMEYA,35
SYBILLE,35
TUVA,35
URTE,35
VITALINA,35
WALTRAUD,35
WILLOW,35
YÜKSEL,35
ZAMZAM,35
ZSÓFIA,35
ZUHRA,35
ÖZNUR,35
AFRAH,34
AGNESA,34
ALANA,34
ALIAH,34
ANASTAZJA,34
ANNA-KARINA,34
ANN-CHRISTINE,34
ARNELA,34
BARAA,34
CARLOTTA,34
CATHY,34
CHERYL,34
CLAUDINE,34
DAYANA,34
DRITA,34
ELOISE,34
EMELIA,34
FABIOLA,34
FENYA,34
GUNNEL,34
HEIDE,34
HEKLA,34
HÜSNE,34
ISOBEL,34
IVONNE,34
JADRANKA,34
JØRNA,34
KANNIKA,34
KATY,34
KAUSAR,34
KAVITHA,34
KIRSTEN-MARIE,34
KIRSTINA,34
KOBRA,34
LICA,34
MALICA,34
MATYLDA,34
MAYSAA,34
MELITA,34
MERVAT,34
MINELA,34
MINELLA,34
MOMINA,34
MUSSE,34
NADEJDA,34
NAJIBA,34
NARMIN,34
NESIBE,34
NISREEN,34
OONA,34
PAKIZE,34
PING,34
RAMINTA,34
REFIKA,34
RÓSA,34
SAFIJA,34
SALKA,34
SELENE,34
SHADI,34
SHAMSA,34
SÓLEY,34
STANISLAVA,34
STEINUNN,34
STÉPHANIE,34
SWATI,34
TAGHRID,34
TU,34
TUYET,34
TYRA,34
UNI,34
VENESSA,34
VERICA,34
VIRGINIJA,34
VIVIANE,34
WENCKE,34
WIVIAN,34
ZINAB,34
ALIX,33
AMEL,33
AMRAN,33
AN,33
ANABELLA,33
ANDA,33
ANNA-SOPHIA,33
